
Average Backward Error: 61.27 nm, Average Time: 0.44 sec

Target Range: 128.8888888888889 nm
Trial 1 - Forward: Error: 76.06 nm, Time: 0.37 sec
Trial 1 - Backward: Error: -28.34 nm, Time: 0.32 sec
Trial 2 - Forward: Error: 12.36 nm, Time: 0.32 sec
Trial 2 - Backward: Error: -3.86 nm, Time: 0.30 sec
Trial 3 - Forward: Error: 31.67 nm, Time: 0.31 sec
Trial 3 - Backward: Error: 32.01 nm, Time: 0.31 sec
Trial 4 - Forward: Error: 31.18 nm, Time: 0.29 sec
Trial 4 - Backward: Error: -44.03 nm, Time: 0.62 sec
Trial 5 - Forward: Error: 45.92 nm, Time: 0.28 sec
Trial 5 - Backward: Error: -23.83 nm, Time: 0.44 sec
Trial 6 - Forward: Error: -53.40 nm, Time: 0.48 sec
Trial 6 - Backward: Error: -22.38 nm, Time: 0.38 sec
Trial 7 - Forward: Error: -10.75 nm, Time: 0.26 sec
Trial 7 - Backward: Error: -33.40 nm, Time: 0.58 sec
Trial 8 - Forward: Error: 47.30 nm, Time: 0.31 sec
Trial 8 - Backward: Error: 6.64 nm, Time: 0.31 sec
Trial 9 - Forward: Error: -63.23 nm, Time: 0.31 sec
Trial 9 - Backward: Error: 29.59 nm, Time: 0.28 sec
Trial 10 - Forward: Error: 16.81 nm, Time: 0.31 sec
Trial 10 - Backward: Error: -2.54 nm, Time: 0.31 sec
Trial 11 - Forward: Error: 33.48 nm, Time: 0.29 sec
Trial 11 - Backward: Error: 28.02 nm, Time: 0.30 sec
Trial 12 - Forward: Error: -44.70 nm, Time: 0.63 sec
Trial 12 - Backward: Error: 1.75 nm, Time: 0.31 sec
Trial 13 - Forward: Error: -19.67 nm, Time: 0.41 sec
Trial 13 - Backward: Error: 82.55 nm, Time: 0.22 sec
Trial 14 - Forward: Error: -26.57 nm, Time: 0.34 sec
Trial 14 - Backward: Error: 13.77 nm, Time: 0.36 sec
Trial 15 - Forward: Error: -17.92 nm, Time: 0.58 sec
Trial 15 - Backward: Error: -10.79 nm, Time: 0.33 sec
Trial 16 - Forward: Error: -0.57 nm, Time: 0.63 sec
Trial 16 - Backward: Error: -42.57 nm, Time: 0.31 sec
Trial 17 - Forward: Error: 13.28 nm, Time: 0.59 sec
Trial 17 - Backward: Error: 27.05 nm, Time: 0.32 sec
Trial 18 - Forward: Error: -26.46 nm, Time: 0.32 sec
Trial 18 - Backward: Error: 45.33 nm, Time: 0.34 sec
Trial 19 - Forward: Error: 60.86 nm, Time: 0.57 sec
Trial 19 - Backward: Error: 52.96 nm, Time: 0.30 sec
Trial 20 - Forward: Error: 29.10 nm, Time: 0.33 sec
Trial 20 - Backward: Error: -19.80 nm, Time: 0.29 sec
Trial 21 - Forward: Error: 50.39 nm, Time: 0.31 sec
Trial 21 - Backward: Error: 39.39 nm, Time: 0.29 sec
Trial 22 - Forward: Error: 2.58 nm, Time: 0.61 sec
Trial 22 - Backward: Error: 2.38 nm, Time: 0.33 sec
Trial 23 - Forward: Error: 4.46 nm, Time: 0.42 sec
Trial 23 - Backward: Error: -22.17 nm, Time: 0.21 sec
Trial 24 - Forward: Error: -0.98 nm, Time: 0.64 sec
Trial 24 - Backward: Error: 30.24 nm, Time: 0.28 sec
Trial 25 - Forward: Error: 54.59 nm, Time: 0.31 sec
Trial 25 - Backward: Error: 17.02 nm, Time: 0.29 sec
Trial 26 - Forward: Error: 7.96 nm, Time: 0.67 sec
Trial 26 - Backward: Error: -2.38 nm, Time: 0.57 sec
Trial 27 - Forward: Error: -1.14 nm, Time: 0.38 sec
Trial 27 - Backward: Error: 29.18 nm, Time: 0.25 sec
Trial 28 - Forward: Error: -59.25 nm, Time: 0.31 sec
Trial 28 - Backward: Error: 51.49 nm, Time: 0.31 sec
Trial 29 - Forward: Error: 7.88 nm, Time: 0.32 sec
Trial 29 - Backward: Error: -21.00 nm, Time: 0.60 sec
Trial 30 - Forward: Error: -44.95 nm, Time: 0.77 sec
Trial 30 - Backward: Error: 130.02 nm, Time: 0.79 sec
Trial 31 - Forward: Error: 14.22 nm, Time: 0.26 sec
Trial 31 - Backward: Error: 67.96 nm, Time: 0.32 sec
Trial 32 - Forward: Error: -7.97 nm, Time: 0.30 sec
Trial 32 - Backward: Error: -31.66 nm, Time: 0.91 sec
Trial 33 - Forward: Error: -140.86 nm, Time: 0.30 sec
Trial 33 - Backward: Error: -49.24 nm, Time: 0.41 sec
Trial 34 - Forward: Error: -121.79 nm, Time: 0.56 sec
Trial 34 - Backward: Error: -55.01 nm, Time: 0.30 sec
Trial 35 - Forward: Error: 4.34 nm, Time: 0.33 sec
Trial 35 - Backward: Error: -49.28 nm, Time: 0.28 sec
Trial 36 - Forward: Error: 42.97 nm, Time: 0.61 sec
Trial 36 - Backward: Error: -6.47 nm, Time: 0.41 sec
Trial 37 - Forward: Error: 78.59 nm, Time: 0.27 sec
Trial 37 - Backward: Error: 55.92 nm, Time: 0.28 sec
Trial 38 - Forward: Error: -57.20 nm, Time: 0.29 sec
Trial 38 - Backward: Error: 3.16 nm, Time: 0.31 sec
Trial 39 - Forward: Error: -66.05 nm, Time: 0.29 sec
Trial 39 - Backward: Error: -11.77 nm, Time: 0.31 sec
Trial 40 - Forward: Error: -27.15 nm, Time: 0.29 sec
Trial 40 - Backward: Error: -3.52 nm, Time: 0.34 sec
Trial 41 - Forward: Error: -24.38 nm, Time: 0.29 sec
Trial 41 - Backward: Error: 50.76 nm, Time: 0.31 sec
Trial 42 - Forward: Error: -18.79 nm, Time: 0.31 sec
Trial 42 - Backward: Error: 6.22 nm, Time: 0.63 sec
Trial 43 - Forward: Error: -22.03 nm, Time: 0.46 sec
Trial 43 - Backward: Error: 52.15 nm, Time: 0.45 sec
Trial 44 - Forward: Error: -54.21 nm, Time: 0.36 sec
Trial 44 - Backward: Error: 89.56 nm, Time: 0.28 sec
Trial 45 - Forward: Error: -107.26 nm, Time: 0.31 sec
Trial 45 - Backward: Error: -1.71 nm, Time: 0.30 sec
Trial 46 - Forward: Error: -38.27 nm, Time: 0.27 sec
Trial 46 - Backward: Error: 1.10 nm, Time: 0.32 sec
Trial 47 - Forward: Error: -29.71 nm, Time: 0.29 sec
Trial 47 - Backward: Error: -64.47 nm, Time: 0.37 sec
Trial 48 - Forward: Error: 24.26 nm, Time: 0.38 sec
Trial 48 - Backward: Error: -45.26 nm, Time: 0.24 sec
Trial 49 - Forward: Error: 109.71 nm, Time: 0.63 sec
Trial 49 - Backward: Error: 1.90 nm, Time: 0.64 sec
Trial 50 - Forward: Error: -90.39 nm, Time: 0.59 sec
Trial 50 - Backward: Error: 155.91 nm, Time: 0.40 sec
Average Forward Error: 39.51 nm, Average Time: 0.40 sec
Average Backward Error: 33.99 nm, Average Time: 0.37 sec

Target Range: 117.77777777777779 nm
Trial 1 - Forward: Error: 51.44 nm, Time: 0.42 sec
Trial 1 - Backward: Error: -351.20 nm, Time: 0.32 sec
Trial 2 - Forward: Error: 74.38 nm, Time: 0.61 sec
Trial 2 - Backward: Error: -67.19 nm, Time: 0.32 sec
Trial 3 - Forward: Error: -43.08 nm, Time: 0.92 sec
Trial 3 - Backward: Error: -45.56 nm, Time: 0.30 sec
Trial 4 - Forward: Error: -10.26 nm, Time: 0.36 sec
Trial 4 - Backward: Error: -9.47 nm, Time: 0.58 sec
Trial 5 - Forward: Error: -43.18 nm, Time: 0.32 sec
Trial 5 - Backward: Error: 36.06 nm, Time: 0.28 sec
Trial 6 - Forward: Error: 187.25 nm, Time: 0.32 sec
Trial 6 - Backward: Error: -31.52 nm, Time: 0.60 sec
Trial 7 - Forward: Error: -27.91 nm, Time: 0.41 sec
Trial 7 - Backward: Error: 95.68 nm, Time: 0.26 sec
Trial 8 - Forward: Error: 44.07 nm, Time: 0.31 sec
Trial 8 - Backward: Error: 13.51 nm, Time: 0.30 sec
Trial 9 - Forward: Error: -0.43 nm, Time: 0.31 sec
Trial 9 - Backward: Error: -24.63 nm, Time: 0.30 sec
Trial 10 - Forward: Error: -54.97 nm, Time: 0.29 sec
Trial 10 - Backward: Error: 16.68 nm, Time: 0.32 sec
Trial 11 - Forward: Error: 23.26 nm, Time: 0.30 sec
Trial 11 - Backward: Error: 53.63 nm, Time: 0.61 sec
Trial 12 - Forward: Error: 34.82 nm, Time: 0.41 sec
Trial 12 - Backward: Error: 29.64 nm, Time: 0.22 sec
Trial 13 - Forward: Error: 55.59 nm, Time: 0.65 sec
Trial 13 - Backward: Error: 4.10 nm, Time: 0.59 sec
Trial 14 - Forward: Error: 1.83 nm, Time: 0.30 sec
Trial 14 - Backward: Error: -92.60 nm, Time: 0.27 sec
Trial 15 - Forward: Error: 2.18 nm, Time: 0.32 sec
Trial 15 - Backward: Error: -30.74 nm, Time: 0.31 sec
Trial 16 - Forward: Error: 95.75 nm, Time: 0.30 sec
Trial 16 - Backward: Error: 83.68 nm, Time: 0.28 sec
Trial 17 - Forward: Error: -33.72 nm, Time: 0.32 sec
Trial 17 - Backward: Error: 13.43 nm, Time: 0.34 sec
Trial 18 - Forward: Error: -19.48 nm, Time: 0.37 sec
Trial 18 - Backward: Error: 113.34 nm, Time: 0.58 sec
Trial 19 - Forward: Error: 39.75 nm, Time: 0.28 sec
Trial 19 - Backward: Error: -22.06 nm, Time: 0.57 sec
Trial 20 - Forward: Error: 46.50 nm, Time: 0.60 sec
Trial 20 - Backward: Error: -81.69 nm, Time: 0.62 sec
Trial 21 - Forward: Error: -527.35 nm, Time: 0.32 sec
Trial 21 - Backward: Error: 14.81 nm, Time: 0.38 sec
Trial 22 - Forward: Error: -3.65 nm, Time: 0.53 sec
Trial 22 - Backward: Error: -62.48 nm, Time: 0.32 sec
Trial 23 - Forward: Error: 22.25 nm, Time: 0.27 sec
Trial 23 - Backward: Error: 74.90 nm, Time: 0.34 sec
Trial 24 - Forward: Error: 78.00 nm, Time: 0.29 sec
Trial 24 - Backward: Error: -15.30 nm, Time: 0.61 sec
Trial 25 - Forward: Error: 15.78 nm, Time: 0.28 sec
Trial 25 - Backward: Error: -41.79 nm, Time: 0.31 sec
Trial 26 - Forward: Error: -27.91 nm, Time: 0.44 sec
Trial 26 - Backward: Error: -1.37 nm, Time: 0.54 sec
Trial 27 - Forward: Error: 3.56 nm, Time: 0.30 sec
Trial 27 - Backward: Error: -16.15 nm, Time: 0.58 sec
Trial 28 - Forward: Error: 34.39 nm, Time: 0.33 sec
Trial 28 - Backward: Error: -47.79 nm, Time: 0.27 sec
Trial 29 - Forward: Error: -116.73 nm, Time: 0.43 sec
Trial 29 - Backward: Error: 2.86 nm, Time: 0.25 sec
Trial 30 - Forward: Error: 13.39 nm, Time: 0.30 sec
Trial 30 - Backward: Error: -42.92 nm, Time: 0.33 sec
Trial 31 - Forward: Error: 23.78 nm, Time: 0.27 sec
Trial 31 - Backward: Error: -26.07 nm, Time: 0.30 sec
Trial 32 - Forward: Error: -8.53 nm, Time: 0.33 sec
Trial 32 - Backward: Error: 41.98 nm, Time: 0.29 sec
Trial 33 - Forward: Error: 26.78 nm, Time: 0.32 sec
Trial 33 - Backward: Error: 40.02 nm, Time: 0.30 sec
Trial 34 - Forward: Error: 11.53 nm, Time: 0.31 sec
Trial 34 - Backward: Error: -30.84 nm, Time: 0.28 sec
Trial 35 - Forward: Error: 5.49 nm, Time: 0.34 sec
Trial 35 - Backward: Error: -49.83 nm, Time: 0.28 sec
Trial 36 - Forward: Error: 18.99 nm, Time: 0.32 sec
Trial 36 - Backward: Error: -155.53 nm, Time: 0.30 sec
Trial 37 - Forward: Error: 14.48 nm, Time: 0.31 sec
Trial 37 - Backward: Error: -4.51 nm, Time: 0.41 sec
Trial 38 - Forward: Error: 354.72 nm, Time: 0.50 sec
Trial 38 - Backward: Error: 62.30 nm, Time: 0.32 sec
Trial 39 - Forward: Error: -25.56 nm, Time: 0.31 sec
Trial 39 - Backward: Error: -46.56 nm, Time: 0.31 sec
Trial 40 - Forward: Error: 17.50 nm, Time: 0.31 sec
Trial 40 - Backward: Error: -98.43 nm, Time: 0.30 sec
Trial 41 - Forward: Error: -28.33 nm, Time: 0.31 sec
Trial 41 - Backward: Error: -53.75 nm, Time: 0.62 sec
Trial 42 - Forward: Error: -0.44 nm, Time: 0.41 sec
Trial 42 - Backward: Error: -69.52 nm, Time: 0.22 sec
Trial 43 - Forward: Error: -5.92 nm, Time: 0.28 sec
Trial 43 - Backward: Error: 21.97 nm, Time: 0.32 sec
Trial 44 - Forward: Error: -52.73 nm, Time: 0.32 sec
Trial 44 - Backward: Error: -42.82 nm, Time: 0.29 sec
Trial 45 - Forward: Error: 11.28 nm, Time: 0.32 sec
Trial 45 - Backward: Error: 35.68 nm, Time: 0.30 sec
Trial 46 - Forward: Error: -16.21 nm, Time: 0.40 sec
Trial 46 - Backward: Error: -85.20 nm, Time: 0.22 sec
Trial 47 - Forward: Error: 62.72 nm, Time: 0.32 sec
Trial 47 - Backward: Error: 39.63 nm, Time: 0.35 sec
Trial 48 - Forward: Error: -50.99 nm, Time: 0.28 sec
Trial 48 - Backward: Error: 28.38 nm, Time: 0.28 sec
Trial 49 - Forward: Error: 3.99 nm, Time: 0.33 sec
Trial 49 - Backward: Error: -13.63 nm, Time: 0.27 sec
Trial 50 - Forward: Error: -30.77 nm, Time: 0.32 sec
Trial 50 - Backward: Error: 38.81 nm, Time: 0.30 sec
Average Forward Error: 50.07 nm, Average Time: 0.36 sec
Average Backward Error: 50.44 nm, Average Time: 0.36 sec

Target Range: 106.66666666666669 nm
Trial 1 - Forward: Error: 7.10 nm, Time: 0.24 sec
Trial 1 - Backward: Error: -3.01 nm, Time: 0.47 sec
Trial 2 - Forward: Error: -11.12 nm, Time: 0.46 sec
Trial 2 - Backward: Error: -58.68 nm, Time: 0.63 sec
Trial 3 - Forward: Error: 26.90 nm, Time: 0.28 sec
Trial 3 - Backward: Error: 18.43 nm, Time: 0.33 sec
Trial 4 - Forward: Error: -20.05 nm, Time: 0.30 sec
Trial 4 - Backward: Error: -14.16 nm, Time: 0.44 sec
Trial 5 - Forward: Error: 69.58 nm, Time: 0.47 sec
Trial 5 - Backward: Error: 116.29 nm, Time: 0.39 sec
Trial 6 - Forward: Error: -20.61 nm, Time: 0.23 sec
Trial 6 - Backward: Error: -18.51 nm, Time: 0.30 sec
Trial 7 - Forward: Error: -39.65 nm, Time: 0.41 sec
Trial 7 - Backward: Error: 5.36 nm, Time: 0.19 sec
Trial 8 - Forward: Error: 61.95 nm, Time: 0.31 sec
Trial 8 - Backward: Error: -20.77 nm, Time: 0.35 sec
Trial 9 - Forward: Error: -30.82 nm, Time: 0.26 sec
Trial 9 - Backward: Error: -21.02 nm, Time: 0.32 sec
Trial 10 - Forward: Error: 67.65 nm, Time: 0.36 sec
Trial 10 - Backward: Error: -36.50 nm, Time: 0.29 sec
Trial 11 - Forward: Error: -15.72 nm, Time: 0.42 sec
Trial 11 - Backward: Error: -15.85 nm, Time: 0.26 sec
Trial 12 - Forward: Error: -13.72 nm, Time: 0.28 sec
Trial 12 - Backward: Error: 5.36 nm, Time: 0.30 sec
Trial 13 - Forward: Error: 46.83 nm, Time: 0.30 sec
Trial 13 - Backward: Error: -4.64 nm, Time: 0.32 sec
Trial 14 - Forward: Error: 8.11 nm, Time: 0.30 sec
Trial 14 - Backward: Error: 39.96 nm, Time: 0.29 sec
Trial 15 - Forward: Error: -33.04 nm, Time: 0.32 sec
Trial 15 - Backward: Error: -33.38 nm, Time: 0.30 sec
Trial 16 - Forward: Error: -0.35 nm, Time: 0.29 sec
Trial 16 - Backward: Error: -8.10 nm, Time: 0.45 sec
Trial 17 - Forward: Error: -1.09 nm, Time: 0.49 sec
Trial 17 - Backward: Error: 37.34 nm, Time: 0.38 sec
Trial 18 - Forward: Error: -21.13 nm, Time: 0.53 sec
Trial 18 - Backward: Error: -33.02 nm, Time: 0.60 sec
Trial 19 - Forward: Error: 9.40 nm, Time: 0.31 sec
Trial 19 - Backward: Error: 58.97 nm, Time: 0.62 sec
Trial 20 - Forward: Error: -100.99 nm, Time: 0.37 sec
Trial 20 - Backward: Error: -17.88 nm, Time: 0.59 sec
Trial 21 - Forward: Error: -25.75 nm, Time: 0.30 sec
Trial 21 - Backward: Error: -56.03 nm, Time: 0.29 sec
Trial 22 - Forward: Error: -6.17 nm, Time: 0.61 sec
Trial 22 - Backward: Error: -79.58 nm, Time: 0.31 sec
Trial 23 - Forward: Error: 19.80 nm, Time: 0.39 sec
Trial 23 - Backward: Error: -288.62 nm, Time: 0.23 sec
Trial 24 - Forward: Error: 332.11 nm, Time: 0.30 sec
Trial 24 - Backward: Error: 7.63 nm, Time: 0.33 sec
Trial 25 - Forward: Error: 72.15 nm, Time: 0.62 sec
Trial 25 - Backward: Error: -4.75 nm, Time: 0.32 sec
Trial 26 - Forward: Error: 9.79 nm, Time: 0.70 sec
Trial 26 - Backward: Error: 7.49 nm, Time: 0.26 sec
Trial 27 - Forward: Error: 42.55 nm, Time: 0.36 sec
Trial 27 - Backward: Error: -44.97 nm, Time: 0.28 sec
Trial 28 - Forward: Error: -15.51 nm, Time: 0.90 sec
Trial 28 - Backward: Error: -10.58 nm, Time: 0.58 sec
Trial 29 - Forward: Error: 37.40 nm, Time: 0.32 sec
Trial 29 - Backward: Error: -141.33 nm, Time: 0.30 sec
Trial 30 - Forward: Error: -35.86 nm, Time: 0.59 sec
Trial 30 - Backward: Error: -134.86 nm, Time: 0.33 sec
Trial 31 - Forward: Error: 28.60 nm, Time: 0.63 sec
Trial 31 - Backward: Error: 19.94 nm, Time: 0.60 sec
Trial 32 - Forward: Error: 33.72 nm, Time: 0.61 sec
Trial 32 - Backward: Error: -14.89 nm, Time: 0.29 sec
Trial 33 - Forward: Error: -19.09 nm, Time: 0.32 sec
Trial 33 - Backward: Error: -21.72 nm, Time: 0.43 sec
Trial 34 - Forward: Error: -12.16 nm, Time: 0.48 sec
Trial 34 - Backward: Error: 42.50 nm, Time: 0.64 sec
Trial 35 - Forward: Error: -58.77 nm, Time: 0.32 sec
Trial 35 - Backward: Error: 13.31 nm, Time: 0.30 sec
Trial 36 - Forward: Error: -76.59 nm, Time: 0.29 sec
Trial 36 - Backward: Error: 25.22 nm, Time: 0.42 sec
Trial 37 - Forward: Error: 51.38 nm, Time: 0.52 sec
Trial 37 - Backward: Error: 20.01 nm, Time: 0.64 sec
Trial 38 - Forward: Error: -15.85 nm, Time: 0.30 sec
Trial 38 - Backward: Error: 33.05 nm, Time: 0.33 sec
Trial 39 - Forward: Error: 23.86 nm, Time: 0.30 sec
Trial 39 - Backward: Error: -59.59 nm, Time: 0.45 sec
Trial 40 - Forward: Error: -12.24 nm, Time: 0.51 sec
Trial 40 - Backward: Error: 13.98 nm, Time: 0.29 sec
Trial 41 - Forward: Error: 32.55 nm, Time: 0.32 sec
Trial 41 - Backward: Error: -30.63 nm, Time: 0.31 sec
Trial 42 - Forward: Error: 22.64 nm, Time: 0.61 sec
Trial 42 - Backward: Error: -6.26 nm, Time: 0.40 sec
Trial 43 - Forward: Error: 57.83 nm, Time: 0.22 sec
Trial 43 - Backward: Error: -35.81 nm, Time: 0.32 sec
Trial 44 - Forward: Error: -12.90 nm, Time: 0.33 sec
Trial 44 - Backward: Error: -4.55 nm, Time: 0.27 sec
Trial 45 - Forward: Error: 13.10 nm, Time: 0.37 sec
Trial 45 - Backward: Error: -14.76 nm, Time: 0.28 sec
Trial 46 - Forward: Error: 17.14 nm, Time: 0.32 sec
Trial 46 - Backward: Error: -4.86 nm, Time: 0.59 sec
Trial 47 - Forward: Error: 2.82 nm, Time: 0.31 sec
Trial 47 - Backward: Error: -5.03 nm, Time: 0.38 sec
Trial 48 - Forward: Error: -30.56 nm, Time: 0.21 sec
Trial 48 - Backward: Error: 6.57 nm, Time: 0.37 sec
Trial 49 - Forward: Error: 2.33 nm, Time: 0.57 sec
Trial 49 - Backward: Error: -14.31 nm, Time: 0.32 sec
Trial 50 - Forward: Error: -16.40 nm, Time: 0.29 sec
Trial 50 - Backward: Error: 4.46 nm, Time: 0.34 sec
Average Forward Error: 34.87 nm, Average Time: 0.40 sec
Average Backward Error: 34.69 nm, Average Time: 0.38 sec

Target Range: 95.55555555555556 nm
Trial 1 - Forward: Error: -28.67 nm, Time: 0.48 sec
Trial 1 - Backward: Error: 36.76 nm, Time: 0.30 sec
Trial 2 - Forward: Error: 10.85 nm, Time: 0.63 sec
Trial 2 - Backward: Error: 22.34 nm, Time: 0.32 sec
Trial 3 - Forward: Error: -5.34 nm, Time: 0.33 sec
Trial 3 - Backward: Error: 60.25 nm, Time: 0.30 sec
Trial 4 - Forward: Error: -18.33 nm, Time: 0.31 sec
Trial 4 - Backward: Error: 29.34 nm, Time: 0.61 sec
Trial 5 - Forward: Error: -42.88 nm, Time: 0.41 sec
Trial 5 - Backward: Error: 5.79 nm, Time: 0.55 sec
Trial 6 - Forward: Error: 1.73 nm, Time: 0.29 sec
Trial 6 - Backward: Error: 35.32 nm, Time: 0.29 sec
Trial 7 - Forward: Error: -30.76 nm, Time: 0.31 sec
Trial 7 - Backward: Error: 35.13 nm, Time: 0.30 sec
Trial 8 - Forward: Error: 44.45 nm, Time: 0.33 sec
Trial 8 - Backward: Error: 74.05 nm, Time: 0.30 sec
Trial 9 - Forward: Error: -23.63 nm, Time: 0.60 sec
Trial 9 - Backward: Error: 37.19 nm, Time: 0.42 sec
Trial 10 - Forward: Error: -26.79 nm, Time: 0.50 sec
Trial 10 - Backward: Error: -45.33 nm, Time: 0.32 sec
Trial 11 - Forward: Error: 9.89 nm, Time: 0.32 sec
Trial 11 - Backward: Error: 92.04 nm, Time: 0.32 sec
Trial 12 - Forward: Error: -59.97 nm, Time: 0.28 sec
Trial 12 - Backward: Error: -93.33 nm, Time: 0.73 sec
Trial 13 - Forward: Error: -4.11 nm, Time: 0.49 sec
Trial 13 - Backward: Error: -13.19 nm, Time: 0.37 sec
Trial 14 - Forward: Error: -62.61 nm, Time: 0.25 sec
Trial 14 - Backward: Error: -18.38 nm, Time: 0.37 sec
Trial 15 - Forward: Error: -38.35 nm, Time: 0.59 sec
Trial 15 - Backward: Error: -37.39 nm, Time: 0.39 sec
Trial 16 - Forward: Error: 15.55 nm, Time: 0.53 sec
Trial 16 - Backward: Error: -85.25 nm, Time: 0.38 sec
Trial 17 - Forward: Error: 34.94 nm, Time: 0.86 sec
Trial 17 - Backward: Error: -73.08 nm, Time: 0.30 sec
Trial 18 - Forward: Error: -19.51 nm, Time: 0.63 sec
Trial 18 - Backward: Error: -72.15 nm, Time: 0.40 sec
Trial 19 - Forward: Error: 79.63 nm, Time: 0.25 sec
Trial 19 - Backward: Error: 21.14 nm, Time: 0.66 sec
Trial 20 - Forward: Error: 26.65 nm, Time: 0.35 sec
Trial 20 - Backward: Error: 9.32 nm, Time: 0.55 sec
Trial 21 - Forward: Error: 19.97 nm, Time: 0.32 sec
Trial 21 - Backward: Error: 6.96 nm, Time: 0.56 sec
Trial 22 - Forward: Error: 32.16 nm, Time: 0.31 sec
Trial 22 - Backward: Error: -28.15 nm, Time: 0.62 sec
Trial 23 - Forward: Error: -12.04 nm, Time: 0.31 sec
Trial 23 - Backward: Error: -46.82 nm, Time: 0.32 sec
Trial 24 - Forward: Error: 45.45 nm, Time: 0.33 sec
Trial 24 - Backward: Error: -64.90 nm, Time: 0.38 sec
Trial 25 - Forward: Error: 34.12 nm, Time: 0.24 sec
Trial 25 - Backward: Error: -31.57 nm, Time: 0.60 sec
Trial 26 - Forward: Error: 27.10 nm, Time: 0.43 sec
Trial 26 - Backward: Error: -58.18 nm, Time: 0.85 sec
Trial 27 - Forward: Error: -55.46 nm, Time: 0.26 sec
Trial 27 - Backward: Error: -39.08 nm, Time: 0.30 sec
Trial 28 - Forward: Error: 79.61 nm, Time: 0.33 sec
Trial 28 - Backward: Error: -44.32 nm, Time: 0.28 sec
Trial 29 - Forward: Error: 31.64 nm, Time: 0.32 sec
Trial 29 - Backward: Error: -73.73 nm, Time: 0.61 sec
Trial 30 - Forward: Error: 215.05 nm, Time: 0.35 sec
Trial 30 - Backward: Error: 1.94 nm, Time: 0.86 sec
Trial 31 - Forward: Error: -61.26 nm, Time: 0.30 sec
Trial 31 - Backward: Error: 13.60 nm, Time: 0.31 sec
Trial 32 - Forward: Error: -32.56 nm, Time: 0.33 sec
Trial 32 - Backward: Error: -28.68 nm, Time: 0.28 sec
Trial 33 - Forward: Error: 43.46 nm, Time: 0.46 sec
Trial 33 - Backward: Error: -43.27 nm, Time: 0.49 sec
Trial 34 - Forward: Error: 293.85 nm, Time: 0.38 sec
Trial 34 - Backward: Error: 29.23 nm, Time: 0.27 sec
Trial 35 - Forward: Error: -5.34 nm, Time: 0.31 sec
Trial 35 - Backward: Error: -31.51 nm, Time: 0.30 sec
Trial 36 - Forward: Error: 18.55 nm, Time: 0.30 sec
Trial 36 - Backward: Error: 21.25 nm, Time: 0.59 sec
Trial 37 - Forward: Error: 3.03 nm, Time: 0.32 sec
Trial 37 - Backward: Error: -0.73 nm, Time: 0.38 sec
Trial 38 - Forward: Error: 14.80 nm, Time: 0.54 sec
Trial 38 - Backward: Error: -34.12 nm, Time: 0.38 sec
Trial 39 - Forward: Error: -37.40 nm, Time: 0.54 sec
Trial 39 - Backward: Error: -59.46 nm, Time: 0.36 sec
Trial 40 - Forward: Error: -14.08 nm, Time: 0.29 sec
Trial 40 - Backward: Error: 7.21 nm, Time: 0.32 sec
Trial 41 - Forward: Error: 48.33 nm, Time: 0.60 sec
Trial 41 - Backward: Error: -7.21 nm, Time: 0.41 sec
Trial 42 - Forward: Error: 25.77 nm, Time: 0.55 sec
Trial 42 - Backward: Error: -34.62 nm, Time: 0.34 sec
Trial 43 - Forward: Error: -14.80 nm, Time: 0.60 sec
Trial 43 - Backward: Error: -1.61 nm, Time: 0.64 sec
Trial 44 - Forward: Error: 3.17 nm, Time: 0.38 sec
Trial 44 - Backward: Error: 21.42 nm, Time: 0.54 sec
Trial 45 - Forward: Error: -6.12 nm, Time: 0.33 sec
Trial 45 - Backward: Error: -22.35 nm, Time: 0.31 sec
Trial 46 - Forward: Error: 27.56 nm, Time: 0.31 sec
Trial 46 - Backward: Error: -22.57 nm, Time: 0.30 sec
Trial 47 - Forward: Error: 13.40 nm, Time: 0.33 sec
Trial 47 - Backward: Error: 4.59 nm, Time: 0.57 sec
Trial 48 - Forward: Error: 28.76 nm, Time: 0.33 sec
Trial 48 - Backward: Error: 59.19 nm, Time: 0.64 sec
Trial 49 - Forward: Error: 37.43 nm, Time: 0.90 sec
Trial 49 - Backward: Error: 31.00 nm, Time: 0.60 sec
Trial 50 - Forward: Error: -44.41 nm, Time: 0.68 sec
Trial 50 - Backward: Error: 1.37 nm, Time: 0.57 sec
Average Forward Error: 38.23 nm, Average Time: 0.41 sec
Average Backward Error: 35.35 nm, Average Time: 0.44 sec

Target Range: 84.44444444444446 nm
Trial 1 - Forward: Error: 59.10 nm, Time: 0.52 sec
Trial 1 - Backward: Error: 25.49 nm, Time: 0.42 sec
Trial 2 - Forward: Error: 36.56 nm, Time: 0.47 sec
Trial 2 - Backward: Error: -1.26 nm, Time: 0.62 sec
Trial 3 - Forward: Error: 216.89 nm, Time: 0.31 sec
Trial 3 - Backward: Error: -100.17 nm, Time: 0.59 sec
Trial 4 - Forward: Error: -76.81 nm, Time: 0.32 sec
Trial 4 - Backward: Error: -15.73 nm, Time: 0.31 sec
Trial 5 - Forward: Error: 25.95 nm, Time: 0.32 sec
Trial 5 - Backward: Error: -42.55 nm, Time: 0.62 sec
Trial 6 - Forward: Error: 7.39 nm, Time: 0.31 sec
Trial 6 - Backward: Error: 32.17 nm, Time: 0.59 sec
Trial 7 - Forward: Error: -32.22 nm, Time: 0.30 sec
